phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,label
8485915.0,"https://adsensecustomsearchads.com/afs/ads?adtest=off&psid=3113057640&pcsa=false&channel=pid-bodis-gcontrol202,pid-bodis-gcontrol97,pid-bodis-gcontrol317,pid-bodis-gcontrol151,pid-bodis-gcontrol470&client=dp-bodis31_3ph&r=m&hl=fr&ivt=0&rpbu=http://65345645432.hyperphp.com?caf&&max_radlink_len=50&type=3&uiopt=false&swp=as-drid-2894319533101138&oe=UTF-8&ie=UTF-8&fexp=21404,17300003,17301383,17301418,17301437,17301439,17301442,71847096&client_gdprApplies=1&format=r3&nocache=4131709746872830&num=0&output=afd_ads&domain_name=65345645432.hyperphp.com&v=3&bsl=8&pac=0&u_his=2&u_tz=60&dt=1709746872832&u_w=800&u_h=600&biw=1920&bih=1080&psw=1920&psh=972&frm=0&uio=-&cont=rs&drt=0&jsid=caf&jsv=610814804&rurl=http://65345645432.hyperphpcom/",http://www.phishtank.com/phish_detail.php?phish_id=8485915,2024-03-10T10:13:11+00:00,yes,2024-03-10T10:23:05+00:00,yes,Other,1
8738826.0,https://docs.google.com/presentation/d/1hfflrMG3oWoc9NP3Vm4lPTrUMXi5t1S0LfQj4bKL9WA/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8738826,2024-08-31T00:41:18+00:00,yes,2024-08-31T00:53:02+00:00,yes,Other,1
8759819.0,https://musicplayer-fc659.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8759819,2024-09-14T01:23:41+00:00,yes,2024-09-14T01:53:04+00:00,yes,Other,1
9154085.0,https://partysfurpups.com/.3rd/.3rd/,http://www.phishtank.com/phish_detail.php?phish_id=9154085,2025-07-13T08:00:56+00:00,yes,2025-07-13T08:21:49+00:00,yes,Other,1
,https://bonprix.de/,,,,,,,0
,https://tahtalangit.com/account,,,,,,,0
,http://urbandart.com/,,,,,,,0
,https://asmarya.edu.ly/about,,,,,,,0
,http://bikeathletic.com/search?q=test,,,,,,,0
8370641.0,http://dbs.applerewardsstore.com/,http://www.phishtank.com/phish_detail.php?phish_id=8370641,2023-11-20T15:53:58+00:00,yes,2023-11-20T17:23:24+00:00,yes,Apple,1
,https://livernais.net/,,,,,,,0
8357014.0,https://pub-15d20d4ea241484399ad17636cfd2cbf.r2.dev/link%20(27).html,http://www.phishtank.com/phish_detail.php?phish_id=8357014,2023-11-08T03:32:59+00:00,yes,2023-11-08T03:53:40+00:00,yes,Other,1
,http://srtfiles.com/,,,,,,,0
,https://te-palvelut.fi/,,,,,,,0
,https://htu.edu.gh/,,,,,,,0
,http://anz-gth-2-09.com.tr/products,,,,,,,0
8743775.0,https://qrco.de/bfMgQ1,http://www.phishtank.com/phish_detail.php?phish_id=8743775,2024-09-04T23:31:12+00:00,yes,2024-09-04T23:33:27+00:00,yes,Other,1
,https://lagrosseradio.info/search?q=test,,,,,,,0
,http://sugarfreeshops.com/home,,,,,,,0
,https://pkg.dev/,,,,,,,0
,https://xmanhua.com/,,,,,,,0
,http://etaoxue.cn/,,,,,,,0
,https://idhc.org/search?q=test,,,,,,,0
,https://zhuicang.cn/,,,,,,,0
,https://traff.world/,,,,,,,0
8936998.0,https://metabussiness-helps-center.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8936998,2025-01-13T05:05:07+00:00,yes,2025-01-13T05:11:40+00:00,yes,Other,1
,http://wichands2.com/,,,,,,,0
,https://acidtool.com/,,,,,,,0
8133336.0,https://ipfs.best-practice.se/ipfs/bafybeiaxo2xooq2fdui36ypunm7u3mcxrh2w372pja57wzfi2iowamuoni/link.html,http://www.phishtank.com/phish_detail.php?phish_id=8133336,2023-04-29T02:55:37+00:00,yes,2023-04-29T03:06:07+00:00,yes,Other,1
,https://uslumbria2.it/login,,,,,,,0
8720197.0,https://l.ead.me/bfJj1q,http://www.phishtank.com/phish_detail.php?phish_id=8720197,2024-08-18T18:58:20+00:00,yes,2024-08-18T19:23:29+00:00,yes,Other,1
9237874.0,https://41b1m5.share-na2.hsforms.com/2pDpLR1f7SgmfagyeawptUg,http://www.phishtank.com/phish_detail.php?phish_id=9237874,2025-10-11T12:42:24+00:00,yes,2025-10-11T12:52:14+00:00,yes,Other,1
8596612.0,https://go.fliplink.me/view/C1618F09-FF6E-4DAA-94AE-59B0FEA7C4B9,http://www.phishtank.com/phish_detail.php?phish_id=8596612,2024-06-01T22:29:22+00:00,yes,2024-06-01T22:33:37+00:00,yes,Other,1
,https://jxmovie.com.cn/products,,,,,,,0
8785653.0,https://q-r.to/bfR3h8,http://www.phishtank.com/phish_detail.php?phish_id=8785653,2024-09-28T19:36:10+00:00,yes,2024-09-28T19:52:59+00:00,yes,Other,1
,https://getblend.com/home,,,,,,,0
,https://boxcontrol.com.br/,,,,,,,0
,http://exkzf.cn/products,,,,,,,0
8938929.0,https://bit.ly/loginconto,http://www.phishtank.com/phish_detail.php?phish_id=8938929,2025-01-15T13:42:12+00:00,yes,2025-01-15T13:51:48+00:00,yes,Other,1
,http://felmo.de/home,,,,,,,0
,https://fromdust.art/about,,,,,,,0
9300171.0,https://krakenrelogugin.gitbook.io/us/,http://www.phishtank.com/phish_detail.php?phish_id=9300171,2025-12-27T23:51:08+00:00,yes,2025-12-28T00:05:38+00:00,yes,Other,1
,https://sen-aso.com/,,,,,,,0
,https://fubao188.cn/account,,,,,,,0
9216541.0,https://expensivegymbrandsincludequinolifetime.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9216541,2025-09-19T17:00:30+00:00,yes,2025-09-19T17:12:20+00:00,yes,Other,1
,http://sabanew.net/search?q=test,,,,,,,0
8883740.0,https://my-business-105409-104969.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=8883740,2024-12-04T07:38:50+00:00,yes,2024-12-04T07:51:50+00:00,yes,Other,1
,https://ssi.com.vn/,,,,,,,0
,http://macstories.net/,,,,,,,0
9293886.0,https://doctolib-reunion.info/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9293886,2025-12-18T14:19:06+00:00,yes,2025-12-18T14:32:18+00:00,yes,Other,1
8313666.0,https://newlinkposbgg.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8313666,2023-09-27T21:26:24+00:00,yes,2023-09-27T21:43:45+00:00,yes,Other,1
,https://vprok.ru/,,,,,,,0
,https://crystalwebhost.com/about,,,,,,,0
,https://betjam1.bet/,,,,,,,0
9196527.0,https://us6.campaign-archive.com/?u=db534dbcb57c92fa8e8e98c7b&id=4ceedba03a,http://www.phishtank.com/phish_detail.php?phish_id=9196527,2025-08-28T09:26:10+00:00,yes,2025-08-28T09:32:31+00:00,yes,Other,1
9277379.0,https://2fpmha.share-eu1.hsforms.com/2BZyQ-hwlQJ-MezT7bFlGHw,http://www.phishtank.com/phish_detail.php?phish_id=9277379,2025-11-26T13:52:01+00:00,yes,2025-11-26T14:02:50+00:00,yes,Other,1
9092152.0,https://docs.google.com/presentation/d/e/2PACX-1vRYHbGoaGJwUMc3NTNUgykcs-3_dO9xocXL0PsC5V4cE_rrq6SHc3wS7q0USI_UsZa1UtNRwehW0Qjv/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9092152,2025-05-08T16:22:22+00:00,yes,2025-05-08T16:32:38+00:00,yes,Other,1
8103301.0,http://49.51.43.12/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;ifkv=AQMjQ7QyROPzn0qaqnYvX4_aw7qH8RajahyDV4UI8mo2Mw7SaNi-z6QQG4MH4pDlzJ2gDPTt_nm2,http://www.phishtank.com/phish_detail.php?phish_id=8103301,2023-04-04T07:00:31+00:00,yes,2023-04-04T07:15:29+00:00,yes,Other,1
,https://matomame.jp/account,,,,,,,0
,https://globalmediaoutreach.com/,,,,,,,0
9249084.0,https://linktr.ee/shaw747,http://www.phishtank.com/phish_detail.php?phish_id=9249084,2025-10-24T09:52:03+00:00,yes,2025-10-24T10:22:35+00:00,yes,Other,1
8647546.0,https://qrco.de/bfDBtG,http://www.phishtank.com/phish_detail.php?phish_id=8647546,2024-07-09T23:22:53+00:00,yes,2024-07-09T23:23:32+00:00,yes,Other,1
,https://clicksend.com/account,,,,,,,0
,http://atozappliancesrepair.com/login,,,,,,,0
,https://vivalocal.com/login,,,,,,,0
,http://bulls-coin.com/,,,,,,,0
,https://travelmarketreport.com/about,,,,,,,0
,http://aurrum.pro/,,,,,,,0
,http://ajstore.com/,,,,,,,0
,http://nmztgj.com/home,,,,,,,0
,https://binyai.cn/about,,,,,,,0
,http://ciamiskab.go.id/,,,,,,,0
,http://riauonline.co.id/login,,,,,,,0
,https://mooiedomeinnaam.nl/,,,,,,,0
,https://iine-tachikawa.net/,,,,,,,0
,https://infocom.ph/account,,,,,,,0
9293047.0,https://docs.google.com/drawings/d/1xtjPzeWsyUWNlk3RUBRSicrloZeUG_5fLd9A1fvpH8w/edit,http://www.phishtank.com/phish_detail.php?phish_id=9293047,2025-12-17T20:10:27+00:00,yes,2025-12-17T20:42:15+00:00,yes,Other,1
9116672.0,https://3exterio0r.webcindario.com/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=9116672,2025-06-02T14:27:09+00:00,yes,2025-06-02T14:32:28+00:00,yes,Other,1
,https://starcline.net/,,,,,,,0
9303643.0,https://beinkl.com/,http://www.phishtank.com/phish_detail.php?phish_id=9303643,2026-01-03T13:27:32+00:00,yes,2026-01-03T13:32:10+00:00,yes,Other,1
,http://bullying.co.uk/login,,,,,,,0
8370872.0,https://achffe.blogspot.ch/,http://www.phishtank.com/phish_detail.php?phish_id=8370872,2023-11-20T21:38:24+00:00,yes,2023-11-20T21:43:01+00:00,yes,Other,1
,https://omniva.eu/,,,,,,,0
8801757.0,https://bit.ly/4eCwZUO,http://www.phishtank.com/phish_detail.php?phish_id=8801757,2024-10-10T14:31:11+00:00,yes,2024-10-10T14:53:03+00:00,yes,Other,1
,https://lyhlyh.xyz/,,,,,,,0
,https://booxit.it/profile,,,,,,,0
,http://xc61.cn/home,,,,,,,0
,https://keovatuong.shop/about,,,,,,,0
,https://heytapcs2.com/,,,,,,,0
,https://mediiia.ru/profile,,,,,,,0
8680944.0,https://bit.ly/4dlDQS5,http://www.phishtank.com/phish_detail.php?phish_id=8680944,2024-07-27T01:11:49+00:00,yes,2024-07-27T01:23:00+00:00,yes,Other,1
,http://livescores.com/account,,,,,,,0
9132097.0,https://radiancesalt.com/BGF/edarw/qase/web/authen.php?web/auth/arub12,http://www.phishtank.com/phish_detail.php?phish_id=9132097,2025-06-19T06:45:02+00:00,yes,2025-06-19T07:32:22+00:00,yes,Other,1
,https://griffinfan.ru/,,,,,,,0
,https://mkvcinemas.ceo/home,,,,,,,0
,https://megasrv.de/,,,,,,,0
8801872.0,https://qrco.de/bfT1MW,http://www.phishtank.com/phish_detail.php?phish_id=8801872,2024-10-10T14:54:15+00:00,yes,2024-10-10T15:04:33+00:00,yes,Other,1
,https://metrobilbao.eus/search?q=test,,,,,,,0
,http://ndxa.net/products,,,,,,,0
8741079.0,https://qrco.de/bfMJxF,http://www.phishtank.com/phish_detail.php?phish_id=8741079,2024-09-03T08:33:47+00:00,yes,2024-09-03T08:52:58+00:00,yes,Other,1
9121668.0,https://mammoth-umbrella-big.on-fleek.app/scqwcwbbkj7.html,http://www.phishtank.com/phish_detail.php?phish_id=9121668,2025-06-07T23:47:39+00:00,yes,2025-06-07T23:52:05+00:00,yes,Other,1
,https://whatsapp-downloads.ru/search?q=test,,,,,,,0
9286038.0,https://sp181607.sitebeat.crazydomains.com/,http://www.phishtank.com/phish_detail.php?phish_id=9286038,2025-12-08T22:48:34+00:00,yes,2025-12-08T22:51:48+00:00,yes,Other,1
,https://lpro-ma2.com/,,,,,,,0
,https://kyotopublic.or.jp/search?q=test,,,,,,,0
8723949.0,https://l.ead.me/bfJtpa,http://www.phishtank.com/phish_detail.php?phish_id=8723949,2024-08-21T00:30:01+00:00,yes,2024-08-21T00:33:41+00:00,yes,Other,1
9030365.0,https://billgudposthnlbg.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9030365,2025-03-26T01:09:22+00:00,yes,2025-03-26T01:32:58+00:00,yes,Other,1
,http://kalitta-cnm.com/,,,,,,,0
,http://thinkagent.com/,,,,,,,0
,http://capricorn.com.na/,,,,,,,0
,http://my.net.pk/,,,,,,,0
,https://rg3root.co.kr/account,,,,,,,0
,http://3eol.cn/login,,,,,,,0
,http://alanbikeshop.com/products,,,,,,,0
,https://gmsstatic.com/,,,,,,,0
8714785.0,https://pagesp118.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8714785,2024-08-15T20:33:26+00:00,yes,2024-08-15T20:53:52+00:00,yes,Other,1
,http://the-japan-news.com/products,,,,,,,0
,https://wcfab.com/profile,,,,,,,0
,https://adseye.com/,,,,,,,0
9267962.0,https://webapptrezoer.gitbook.io/us/,http://www.phishtank.com/phish_detail.php?phish_id=9267962,2025-11-15T02:45:06+00:00,yes,2025-11-15T02:51:54+00:00,yes,Other,1
,https://13win25.com/login,,,,,,,0
8150967.0,http://used-minnesota-classifieds.com/,http://www.phishtank.com/phish_detail.php?phish_id=8150967,2023-05-21T01:46:51+00:00,yes,2023-05-21T01:52:18+00:00,yes,Other,1
9301522.0,http://anketa.terem-pro.ru/hcbjmed/gnbclmf/menbxyi/ionos.html,http://www.phishtank.com/phish_detail.php?phish_id=9301522,2025-12-30T10:32:18+00:00,yes,2025-12-30T10:42:16+00:00,yes,Other,1
,https://regbus.net/,,,,,,,0
,https://sattamatka789.mobi/,,,,,,,0
8508734.0,https://docs.google.com/presentation/d/e/2PACX-1vToONXCDSQtZTYAD_6vh4P3h3CWQpNVrTsMwX2yXDjRoma0QqtHMt-2Uy-p1dMDE18_G22yExPewB4c/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8508734,2024-03-28T01:51:26+00:00,yes,2024-03-29T14:22:13+00:00,yes,Other,1
8415526.0,https://docs.google.com/presentation/d/e/2PACX-1vTI7X-oTCUx7RY8dl7C-RSHmT1ChFggcpxuus3VAaJvZDiwJvvI-2-3HDcs2YUPkgZfIecnHOvWFgAQ/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8415526,2024-01-09T21:53:35+00:00,yes,2024-01-09T22:12:41+00:00,yes,Other,1
8071550.0,https://ruthpowity.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8071550,2023-03-12T04:04:28+00:00,yes,2023-03-12T04:36:14+00:00,yes,Other,1
,http://whatavitamin.com/home,,,,,,,0
8977874.0,https://xfinityyt.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8977874,2025-02-18T15:41:53+00:00,yes,2025-02-18T15:42:45+00:00,yes,Other,1
8666273.0,https://pub-5658e7d058334d199f9c8d84519f7e80.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8666273,2024-07-19T22:00:37+00:00,yes,2024-07-19T22:13:21+00:00,yes,Other,1
,https://atmos.eu/account,,,,,,,0
9270714.0,https://vpass-jp.brwkcx.cn/,http://www.phishtank.com/phish_detail.php?phish_id=9270714,2025-11-18T11:02:49+00:00,yes,2025-11-18T11:12:08+00:00,yes,Other,1
8941494.0,https://onlinecaribeve.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8941494,2025-01-16T23:25:34+00:00,yes,2025-01-16T23:32:13+00:00,yes,Other,1
9155740.0,https://app.jotform.com/251946342677568,http://www.phishtank.com/phish_detail.php?phish_id=9155740,2025-07-15T09:49:31+00:00,yes,2025-07-15T09:52:05+00:00,yes,Other,1
,http://ar-gsv.ru/about,,,,,,,0
9260591.0,http://app.resgatesuasconquistas.digital/,http://www.phishtank.com/phish_detail.php?phish_id=9260591,2025-11-06T18:27:35+00:00,yes,2025-11-06T18:41:58+00:00,yes,Other,1
,https://ibsystemlote.com.br/,,,,,,,0
8116640.0,https://tomlze.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8116640,2023-04-14T02:28:25+00:00,yes,2023-04-14T02:36:17+00:00,yes,Other,1
9269405.0,https://lylconsultores.co/Upgradeaccount/Sites/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9269405,2025-11-17T01:51:46+00:00,yes,2025-11-17T02:03:08+00:00,yes,Other,1
9302239.0,https://aeon.gaodwe.cn/ds2GJM,http://www.phishtank.com/phish_detail.php?phish_id=9302239,2025-12-31T11:01:24+00:00,yes,2025-12-31T13:12:39+00:00,yes,Other,1
8608325.0,https://pub-01bdbf8de69b4f43bd79471820b70760.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8608325,2024-06-09T06:43:30+00:00,yes,2024-06-09T06:53:27+00:00,yes,Other,1
,http://i-hls.com/,,,,,,,0
8793582.0,https://qrco.de/bfRa4S,http://www.phishtank.com/phish_detail.php?phish_id=8793582,2024-10-04T18:06:23+00:00,yes,2024-10-04T18:13:15+00:00,yes,Other,1
,https://college.edu.kz/products,,,,,,,0
,http://rapid.com/,,,,,,,0
,https://dos.co.ke/login,,,,,,,0
,https://ppgamingpro.cc/,,,,,,,0
8778377.0,https://bit.ly/4cCHtSQ,http://www.phishtank.com/phish_detail.php?phish_id=8778377,2024-09-26T10:29:00+00:00,yes,2024-09-26T10:33:16+00:00,yes,Other,1
,https://wlczb.cn/home,,,,,,,0
8788580.0,https://bit.ly/3ynqq9j?utm_source=Inside+Higher+Ed&utm_campaign=82c0e72ef1-AdmissionsInsider_COPY_01&utm_medium=email&utm_term=0_1fcbc04421-82c0e72ef1-238016430&mc_cid=82c0e72ef1&mc_eid=UNIQID,http://www.phishtank.com/phish_detail.php?phish_id=8788580,2024-09-30T15:19:16+00:00,yes,2024-09-30T15:23:06+00:00,yes,Other,1
8386005.0,https://sites.google.com/view/view-today-12-7-23/view,http://www.phishtank.com/phish_detail.php?phish_id=8386005,2023-12-07T15:22:24+00:00,yes,2023-12-07T15:33:48+00:00,yes,Other,1
8136619.0,https://aproccessing.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8136619,2023-05-02T19:15:38+00:00,yes,2023-05-02T19:22:42+00:00,yes,Other,1
8800135.0,https://noticaxbcp.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8800135,2024-10-09T00:45:11+00:00,yes,2024-10-09T00:53:03+00:00,yes,Other,1
8858545.0,https://viapo.it/dab/made-in-chin/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8858545,2024-11-18T20:25:42+00:00,yes,2024-11-18T20:32:59+00:00,yes,Other,1
8548320.0,https://sites.google.com/view/twunech/home,http://www.phishtank.com/phish_detail.php?phish_id=8548320,2024-04-23T19:26:53+00:00,yes,2024-04-23T19:43:24+00:00,yes,Other,1
,https://bul.ae/about,,,,,,,0
8803977.0,https://q-r.to/bfSTPr,http://www.phishtank.com/phish_detail.php?phish_id=8803977,2024-10-11T17:11:32+00:00,yes,2024-10-11T17:23:02+00:00,yes,Other,1
,https://portaldasantaifigenia.com.br/search?q=test,,,,,,,0
9027407.0,https://share-eu1.hsforms.com/214HS58-lS_SEEvZR2ySM3Q2ev95n,http://www.phishtank.com/phish_detail.php?phish_id=9027407,2025-03-22T10:05:49+00:00,yes,2025-03-22T10:11:59+00:00,yes,Other,1
,https://funcionjudicial.gob.ec/,,,,,,,0
8787689.0,https://dropbox.com/scl/fi/g6863js8r9hrjqzhpcp2o/BT-HOME.paper?rlkey=ezb5g9gis7hxscp1ta25lkyfr&st=bz1uztus&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=8787689,2024-09-30T07:18:44+00:00,yes,2024-09-30T07:23:01+00:00,yes,Other,1
,https://hubatacernoska.cz/products,,,,,,,0
,https://w3host.hu/about,,,,,,,0
,https://lavastica.com/about,,,,,,,0
8293300.0,https://azmodelsearch.com/,http://www.phishtank.com/phish_detail.php?phish_id=8293300,2023-09-11T10:41:46+00:00,yes,2023-09-11T10:52:43+00:00,yes,Other,1
,http://mm88ttkm.com/,,,,,,,0
9243299.0,https://docs.google.com/presentation/d/e/2PACX-1vSBBMb8s3Zb995-KPndSensbzi953Ox3x-0W7cbqVW79dVcas5MBWQp-JyNx91_3Gl-fCFwf8CpGTDe/pub,http://www.phishtank.com/phish_detail.php?phish_id=9243299,2025-10-17T01:01:17+00:00,yes,2025-10-17T01:12:35+00:00,yes,Other,1
,https://cdnjs88.com/about,,,,,,,0
8602155.0,https://pub-737d748721344356b3ba725600a8404d.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8602155,2024-06-05T04:20:46+00:00,yes,2024-06-05T04:23:36+00:00,yes,Other,1
8605189.0,https://pub-72839a41eb56460f9ce1b87a16a5bb3b.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8605189,2024-06-07T05:56:29+00:00,yes,2024-06-07T06:04:27+00:00,yes,Other,1
,https://raincoastgroup.com/home,,,,,,,0
,https://santandercorretora.com.br/home,,,,,,,0
,https://telenord.com.do/account,,,,,,,0
8404363.0,https://orsotoscani5ito.blogspot.com/?m=1,http://www.phishtank.com/phish_detail.php?phish_id=8404363,2023-12-27T12:39:52+00:00,yes,2023-12-27T12:53:26+00:00,yes,Other,1
9122389.0,https://studypages.com/?em=redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=9122389,2025-06-09T10:26:02+00:00,yes,2025-06-09T10:32:42+00:00,yes,Other,1
8524954.0,https://docs.google.com/presentation/d/e/2PACX-1vQxxPaHjBBNg86bHpqZ8Edm7ojYlgEyD-tCR2xXMworBIXKzowrtLKLbL1Eb5N_X6hrZ4s24Z0AEEeo/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8524954,2024-04-07T00:28:41+00:00,yes,2024-04-07T00:33:06+00:00,yes,Other,1
,https://itachievement.com/,,,,,,,0
,https://ubet.kz/account,,,,,,,0
9229999.0,https://wqertrytuyiuuytreww.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9229999,2025-10-03T19:56:33+00:00,yes,2025-10-03T20:02:55+00:00,yes,Other,1
,https://centralbedfordshire.gov.uk/search?q=test,,,,,,,0
8014583.0,https://metafb-us13dm0.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8014583,2023-01-24T01:04:21+00:00,yes,2023-01-24T01:12:28+00:00,yes,Other,1
,https://quillandquire.com/,,,,,,,0
,https://gdchuntian.cn/,,,,,,,0
9268109.0,https://biolinky.co/homebtee,http://www.phishtank.com/phish_detail.php?phish_id=9268109,2025-11-15T09:43:17+00:00,yes,2025-11-15T09:52:24+00:00,yes,Other,1
,https://rulate.ru/,,,,,,,0
8380211.0,https://new.express.adobe.com/webpage/qe5FmPWHnMykO,http://www.phishtank.com/phish_detail.php?phish_id=8380211,2023-12-01T10:36:09+00:00,yes,2023-12-01T10:43:05+00:00,yes,Other,1
8374554.0,https://bafybeihfcxunwgln23t6g2f357wdkqalsh7miscw5lx22oi7pmv2b5ffxy.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8374554,2023-11-24T20:12:55+00:00,yes,2023-11-24T20:23:48+00:00,yes,Other,1
,http://mentalsupporthub.com/search?q=test,,,,,,,0
,https://fhw.gr/products,,,,,,,0
,https://therainblog.com/about,,,,,,,0
9303307.0,https://qrco.de/coress,http://www.phishtank.com/phish_detail.php?phish_id=9303307,2026-01-02T15:35:04+00:00,yes,2026-01-02T15:42:04+00:00,yes,Other,1
8712385.0,https://docs.google.com/presentation/d/1C9oYWdeG4SJPi6P-RTF_PBM2chkU_UF0kJ1ErYBIGvY/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8712385,2024-08-14T19:24:40+00:00,yes,2024-08-14T19:33:34+00:00,yes,Other,1
9167384.0,https://2fandy.share-eu1.hsforms.com/2ZEsn9gurSaOEdayuvhva7Q,http://www.phishtank.com/phish_detail.php?phish_id=9167384,2025-07-28T14:06:19+00:00,yes,2025-07-28T14:12:20+00:00,yes,Other,1
,http://ispace.kz/,,,,,,,0
,https://epider.me/,,,,,,,0
9175026.0,https://us15.campaign-archive.com/?u=0b1b5b8e47e6395a76bd0d075&id=86e915cb94,http://www.phishtank.com/phish_detail.php?phish_id=9175026,2025-08-05T14:51:25+00:00,yes,2025-08-05T15:02:23+00:00,yes,Other,1
8913503.0,https://axeawykfrlofgc.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8913503,2024-12-22T01:57:36+00:00,yes,2024-12-22T02:02:56+00:00,yes,Other,1
8831939.0,https://sites.google.com/view/idhkxfnkfvhnf/home,http://www.phishtank.com/phish_detail.php?phish_id=8831939,2024-11-02T21:04:27+00:00,yes,2024-11-02T21:12:18+00:00,yes,Other,1
9301755.0,https://url1.io/cNJHL,http://www.phishtank.com/phish_detail.php?phish_id=9301755,2025-12-30T13:09:44+00:00,yes,2025-12-30T13:32:46+00:00,yes,Other,1
8409296.0,http://whytd.com/bba.html,http://www.phishtank.com/phish_detail.php?phish_id=8409296,2024-01-02T13:51:59+00:00,yes,2024-01-05T13:23:07+00:00,yes,Other,1
,http://angkabet.net/profile,,,,,,,0
,http://careers.govt.nz/,,,,,,,0
7990795.0,https://sumpogaes.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7990795,2022-12-31T00:55:53+00:00,yes,2022-12-31T01:12:59+00:00,yes,Other,1
,https://wpmoose.com/,,,,,,,0
8470011.0,https://docs.google.com/presentation/d/e/2PACX-1vTkcw-8LxzP2mHDVkA6Jtu3KHE1dhx7hC2qEYrUeKdfYWr9y-mEzpHYECMxCT25S531x2w5ecjsztRi/pub?start=true&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8470011,2024-02-28T16:01:52+00:00,yes,2024-02-28T16:05:53+00:00,yes,Other,1
8803917.0,https://pub-6a2899019763452eb087e2cafc07eb15.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8803917,2024-10-11T16:58:20+00:00,yes,2024-10-11T17:09:44+00:00,yes,Other,1
9202484.0,https://us2.campaign-archive.com/?u=681a2aec58b97c7e9e55791f9&id=6ec42028ed,http://www.phishtank.com/phish_detail.php?phish_id=9202484,2025-09-03T19:31:49+00:00,yes,2025-09-03T19:41:47+00:00,yes,Other,1
,https://mixi.media/,,,,,,,0
9162499.0,https://helpstarleidg.gitbook.io/us/,http://www.phishtank.com/phish_detail.php?phish_id=9162499,2025-07-22T22:28:19+00:00,yes,2025-07-22T22:32:14+00:00,yes,Other,1
8357825.0,https://docs.google.com/presentation/d/e/2PACX-1vQKuXib-EZ5OcL-V_ERvB0aN7cHE094R1aqN5Sp0i3hanTYRQySoreSvqcoHJIoZS4btVuE9tX1PKgG/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8357825,2023-11-08T17:16:28+00:00,yes,2023-11-08T17:24:02+00:00,yes,Other,1
8859457.0,https://sites.google.com/view/neeiirrrdd,http://www.phishtank.com/phish_detail.php?phish_id=8859457,2024-11-19T13:59:59+00:00,yes,2024-11-19T14:03:36+00:00,yes,Other,1
,http://mixvel.io/,,,,,,,0
,https://ppfilms.cn/,,,,,,,0
,https://canekilttantrum.com/login,,,,,,,0
,https://sportti.online/profile,,,,,,,0
8520252.0,https://pub-077cd0b709cd4041bf9177799304d99b.r2.dev/remindertoviewandfinishwork.html,http://www.phishtank.com/phish_detail.php?phish_id=8520252,2024-04-03T21:58:08+00:00,yes,2024-04-03T22:05:51+00:00,yes,Other,1
,https://sfndns.com/about,,,,,,,0
